draw,total_points_TFT,average_points_TFT,total_points_TFT95,average_points_TFT95
8709,1.034,1.034,1.035,1.035
8710,1.034,1.034,1.035,1.035
8711,1.034,1.034,1.035,1.035
8712,1.034,1.034,1.035,1.035
8713,1.034,1.034,1.035,1.035
8714,1.034,1.034,1.035,1.035
8715,1.034,1.034,1.035,1.035
8716,1.034,1.034,1.035,1.035
8717,1.034,1.034,1.035,1.035
8718,1.034,1.034,1.035,1.035
8719,1.034,1.034,1.035,1.035
8720,1.034,1.034,1.035,1.035
8721,1.034,1.034,1.035,1.035
8722,1.034,1.034,1.035,1.035
8723,1.034,1.034,1.035,1.035
8724,1.034,1.034,1.035,1.035
8725,1.034,1.034,1.035,1.035
8726,1.034,1.034,1.035,1.035
8727,1.034,1.034,1.035,1.035
8728,1.034,1.034,1.035,1.035
8729,1.034,1.034,1.035,1.035
8730,1.034,1.034,1.035,1.035
8731,1.034,1.034,1.035,1.035
8732,1.034,1.034,1.035,1.035
8733,1.034,1.034,1.035,1.035
8734,1.034,1.034,1.035,1.035
8735,1.034,1.034,1.035,1.035
8736,1.034,1.034,1.035,1.035
8737,1.034,1.034,1.035,1.035
8738,1.034,1.034,1.035,1.035
8739,1.034,1.034,1.035,1.035
8740,1.034,1.034,1.035,1.035
8741,1.034,1.034,1.035,1.035
8742,1.034,1.034,1.035,1.035
8743,1.034,1.034,1.035,1.035
8744,1.034,1.034,1.035,1.035
8745,1.034,1.034,1.035,1.035
8746,1.034,1.034,1.035,1.035
8747,1.034,1.034,1.035,1.035
8748,1.034,1.034,1.035,1.035
8749,1.034,1.034,1.035,1.035
8750,1.034,1.034,1.035,1.035
8751,1.034,1.034,1.035,1.035
8752,1.034,1.034,1.035,1.035
8753,1.034,1.034,1.035,1.035
8754,1.034,1.034,1.035,1.035
8755,1.034,1.034,1.035,1.035
8756,1.034,1.034,1.035,1.035
8757,1.034,1.034,1.035,1.035
8758,1.034,1.034,1.035,1.035
8759,1.034,1.034,1.035,1.035
8760,1.034,1.034,1.035,1.035
8761,1.034,1.034,1.035,1.035
8762,1.034,1.034,1.035,1.035
8763,1.034,1.034,1.035,1.035
8764,1.034,1.034,1.035,1.035
8765,1.034,1.034,1.035,1.035
8766,1.034,1.034,1.035,1.035
8767,1.034,1.034,1.035,1.035
8768,1.034,1.034,1.035,1.035
8769,1.034,1.034,1.035,1.035
8770,1.034,1.034,1.035,1.035
8771,1.034,1.034,1.035,1.035
8772,1.034,1.034,1.035,1.035
8773,1.034,1.034,1.035,1.035
8774,1.034,1.034,1.035,1.035
8775,1.034,1.034,1.035,1.035
8776,1.034,1.034,1.035,1.035
8777,1.034,1.034,1.035,1.035
8778,1.034,1.034,1.035,1.035
8779,1.034,1.034,1.035,1.035
8780,1.034,1.034,1.035,1.035
8781,1.034,1.034,1.035,1.035
8782,1.034,1.034,1.035,1.035
8783,1.034,1.034,1.035,1.035
8784,1.034,1.034,1.035,1.035
8785,1.034,1.034,1.035,1.035
8786,1.034,1.034,1.035,1.035
8787,1.034,1.034,1.035,1.035
8788,1.034,1.034,1.035,1.035
8789,1.034,1.034,1.035,1.035
8790,1.034,1.034,1.035,1.035
8791,1.034,1.034,1.035,1.035
8792,1.034,1.034,1.035,1.035
8793,1.034,1.034,1.035,1.035
8794,1.034,1.034,1.035,1.035
8795,1.034,1.034,1.035,1.035
8796,1.034,1.034,1.035,1.035
8797,1.034,1.034,1.035,1.035
8798,1.034,1.034,1.035,1.035
8799,1.034,1.034,1.035,1.035
8800,1.034,1.034,1.035,1.035
8801,1.034,1.034,1.035,1.035
8802,1.034,1.034,1.035,1.035
8803,1.034,1.034,1.035,1.035
8804,1.034,1.034,1.035,1.035
8805,1.034,1.034,1.035,1.035
8806,1.034,1.034,1.035,1.035
8807,1.034,1.034,1.035,1.035
8808,1.034,1.034,1.035,1.035
8809,1.034,1.034,1.035,1.035
8810,1.034,1.034,1.035,1.035
8811,1.034,1.034,1.035,1.035
8812,1.034,1.034,1.035,1.035
8813,1.034,1.034,1.035,1.035
8814,1.034,1.034,1.035,1.035
8815,1.033,1.033,1.035,1.035
8816,1.033,1.033,1.035,1.035
8817,1.033,1.033,1.035,1.035
8818,1.033,1.033,1.035,1.035
8819,1.033,1.033,1.035,1.035
8820,1.033,1.033,1.035,1.035
8821,1.033,1.033,1.035,1.035
8822,1.033,1.033,1.035,1.035
8823,1.033,1.033,1.035,1.035
8824,1.033,1.033,1.035,1.035
8825,1.033,1.033,1.035,1.035
8826,1.033,1.033,1.035,1.035
8827,1.033,1.033,1.035,1.035
8828,1.033,1.033,1.035,1.035
8829,1.033,1.033,1.035,1.035
8830,1.033,1.033,1.035,1.035
8831,1.033,1.033,1.035,1.035
8832,1.033,1.033,1.035,1.035
8833,1.033,1.033,1.035,1.035
8834,1.033,1.033,1.035,1.035
8835,1.033,1.033,1.035,1.035
8836,1.033,1.033,1.035,1.035
8837,1.033,1.033,1.035,1.035
8838,1.033,1.033,1.035,1.035
8839,1.033,1.033,1.035,1.035
8840,1.033,1.033,1.035,1.035
8841,1.033,1.033,1.035,1.035
8842,1.033,1.033,1.035,1.035
8843,1.033,1.033,1.035,1.035
8844,1.033,1.033,1.035,1.035
8845,1.033,1.033,1.035,1.035
8846,1.033,1.033,1.035,1.035
8847,1.033,1.033,1.035,1.035
8848,1.033,1.033,1.035,1.035
8849,1.033,1.033,1.035,1.035
8850,1.033,1.033,1.035,1.035
8851,1.033,1.033,1.035,1.035
8852,1.033,1.033,1.035,1.035
8853,1.033,1.033,1.035,1.035
8854,1.033,1.033,1.035,1.035
8855,1.033,1.033,1.035,1.035
8856,1.033,1.033,1.035,1.035
8857,1.033,1.033,1.035,1.035
8858,1.033,1.033,1.035,1.035
8859,1.033,1.033,1.035,1.035
8860,1.033,1.033,1.035,1.035
8861,1.033,1.033,1.035,1.035
8862,1.033,1.033,1.035,1.035
8863,1.033,1.033,1.035,1.035
8864,1.033,1.033,1.035,1.035
8865,1.033,1.033,1.035,1.035
8866,1.033,1.033,1.035,1.035
8867,1.033,1.033,1.035,1.035
8868,1.033,1.033,1.035,1.035
8869,1.033,1.033,1.035,1.035
8870,1.033,1.033,1.035,1.035
8871,1.033,1.033,1.034,1.034
8872,1.033,1.033,1.034,1.034
8873,1.033,1.033,1.034,1.034
8874,1.033,1.033,1.034,1.034
8875,1.033,1.033,1.034,1.034
8876,1.033,1.033,1.034,1.034
8877,1.033,1.033,1.034,1.034
8878,1.033,1.033,1.034,1.034
8879,1.033,1.033,1.034,1.034
8880,1.033,1.033,1.034,1.034
8881,1.033,1.033,1.034,1.034
8882,1.033,1.033,1.034,1.034
8883,1.033,1.033,1.034,1.034
8884,1.033,1.033,1.034,1.034
8885,1.033,1.033,1.034,1.034
8886,1.033,1.033,1.034,1.034
8887,1.033,1.033,1.034,1.034
8888,1.033,1.033,1.034,1.034
8889,1.033,1.033,1.034,1.034
8890,1.033,1.033,1.034,1.034
8891,1.033,1.033,1.034,1.034
8892,1.033,1.033,1.034,1.034
8893,1.033,1.033,1.034,1.034
8894,1.033,1.033,1.034,1.034
8895,1.033,1.033,1.034,1.034
8896,1.033,1.033,1.034,1.034
8897,1.033,1.033,1.034,1.034
8898,1.033,1.033,1.034,1.034
8899,1.033,1.033,1.034,1.034
8900,1.033,1.033,1.034,1.034
8901,1.033,1.033,1.034,1.034
8902,1.033,1.033,1.034,1.034
8903,1.033,1.033,1.034,1.034
8904,1.033,1.033,1.034,1.034
8905,1.033,1.033,1.034,1.034
8906,1.033,1.033,1.034,1.034
8907,1.033,1.033,1.034,1.034
8908,1.033,1.033,1.034,1.034
8909,1.033,1.033,1.034,1.034
8910,1.033,1.033,1.034,1.034
8911,1.033,1.033,1.034,1.034
8912,1.033,1.033,1.034,1.034
8913,1.033,1.033,1.034,1.034
8914,1.033,1.033,1.034,1.034
8915,1.033,1.033,1.034,1.034
8916,1.033,1.033,1.034,1.034
8917,1.033,1.033,1.034,1.034
8918,1.033,1.033,1.034,1.034
8919,1.033,1.033,1.034,1.034
8920,1.033,1.033,1.034,1.034
8921,1.033,1.033,1.034,1.034
8922,1.033,1.033,1.034,1.034
8923,1.033,1.033,1.034,1.034
8924,1.033,1.033,1.034,1.034
8925,1.033,1.033,1.034,1.034
8926,1.033,1.033,1.034,1.034
8927,1.033,1.033,1.034,1.034
8928,1.033,1.033,1.034,1.034
8929,1.033,1.033,1.034,1.034
8930,1.033,1.033,1.034,1.034
8931,1.033,1.033,1.034,1.034
8932,1.033,1.033,1.034,1.034
8933,1.033,1.033,1.034,1.034
8934,1.033,1.033,1.034,1.034
8935,1.033,1.033,1.034,1.034
8936,1.033,1.033,1.034,1.034
8937,1.033,1.033,1.034,1.034
8938,1.033,1.033,1.034,1.034
8939,1.033,1.033,1.034,1.034
8940,1.033,1.033,1.034,1.034
8941,1.033,1.033,1.034,1.034
8942,1.033,1.033,1.034,1.034
8943,1.033,1.033,1.034,1.034
8944,1.033,1.033,1.034,1.034
8945,1.033,1.033,1.034,1.034
8946,1.033,1.033,1.034,1.034
8947,1.033,1.033,1.034,1.034
8948,1.033,1.033,1.034,1.034
8949,1.033,1.033,1.034,1.034
8950,1.033,1.033,1.034,1.034
8951,1.033,1.033,1.034,1.034
8952,1.033,1.033,1.034,1.034
8953,1.033,1.033,1.034,1.034
8954,1.033,1.033,1.034,1.034
8955,1.033,1.033,1.034,1.034
8956,1.033,1.033,1.034,1.034
8957,1.033,1.033,1.034,1.034
8958,1.033,1.033,1.034,1.034
8959,1.033,1.033,1.034,1.034
8960,1.033,1.033,1.034,1.034
8961,1.033,1.033,1.034,1.034
8962,1.033,1.033,1.034,1.034
8963,1.033,1.033,1.034,1.034
8964,1.033,1.033,1.034,1.034
8965,1.033,1.033,1.034,1.034
8966,1.033,1.033,1.034,1.034
8967,1.033,1.033,1.034,1.034
8968,1.033,1.033,1.034,1.034
8969,1.033,1.033,1.034,1.034
8970,1.033,1.033,1.034,1.034
8971,1.033,1.033,1.034,1.034
8972,1.033,1.033,1.034,1.034
8973,1.033,1.033,1.034,1.034
8974,1.033,1.033,1.034,1.034
8975,1.033,1.033,1.034,1.034
8976,1.033,1.033,1.034,1.034
8977,1.033,1.033,1.034,1.034
8978,1.033,1.033,1.034,1.034
8979,1.033,1.033,1.034,1.034
8980,1.033,1.033,1.034,1.034
8981,1.033,1.033,1.034,1.034
8982,1.033,1.033,1.034,1.034
8983,1.033,1.033,1.034,1.034
8984,1.033,1.033,1.034,1.034
8985,1.033,1.033,1.034,1.034
8986,1.033,1.033,1.034,1.034
8987,1.033,1.033,1.034,1.034
8988,1.033,1.033,1.034,1.034
8989,1.033,1.033,1.034,1.034
8990,1.033,1.033,1.034,1.034
8991,1.033,1.033,1.034,1.034
8992,1.033,1.033,1.034,1.034
8993,1.033,1.033,1.034,1.034
8994,1.033,1.033,1.034,1.034
8995,1.033,1.033,1.034,1.034
8996,1.033,1.033,1.034,1.034
8997,1.033,1.033,1.034,1.034
8998,1.033,1.033,1.034,1.034
8999,1.033,1.033,1.034,1.034
9000,1.033,1.033,1.034,1.034
9001,1.033,1.033,1.034,1.034
9002,1.033,1.033,1.034,1.034
9003,1.033,1.033,1.034,1.034
9004,1.033,1.033,1.034,1.034
9005,1.033,1.033,1.034,1.034
9006,1.033,1.033,1.034,1.034
9007,1.033,1.033,1.034,1.034
9008,1.033,1.033,1.034,1.034
9009,1.033,1.033,1.034,1.034
9010,1.033,1.033,1.034,1.034
9011,1.033,1.033,1.034,1.034
9012,1.033,1.033,1.034,1.034
9013,1.033,1.033,1.034,1.034
9014,1.033,1.033,1.034,1.034
9015,1.033,1.033,1.034,1.034
9016,1.033,1.033,1.034,1.034
9017,1.033,1.033,1.034,1.034
9018,1.033,1.033,1.034,1.034
9019,1.033,1.033,1.034,1.034
9020,1.033,1.033,1.034,1.034
9021,1.033,1.033,1.034,1.034
9022,1.033,1.033,1.034,1.034
9023,1.033,1.033,1.034,1.034
9024,1.033,1.033,1.034,1.034
9025,1.033,1.033,1.034,1.034
9026,1.033,1.033,1.034,1.034
9027,1.033,1.033,1.034,1.034
9028,1.033,1.033,1.034,1.034
9029,1.033,1.033,1.034,1.034
9030,1.033,1.033,1.034,1.034
9031,1.033,1.033,1.034,1.034
9032,1.033,1.033,1.034,1.034
9033,1.033,1.033,1.034,1.034
9034,1.033,1.033,1.034,1.034
9035,1.033,1.033,1.034,1.034
9036,1.033,1.033,1.034,1.034
9037,1.033,1.033,1.034,1.034
9038,1.033,1.033,1.034,1.034
9039,1.033,1.033,1.034,1.034
9040,1.033,1.033,1.034,1.034
9041,1.033,1.033,1.034,1.034
9042,1.033,1.033,1.034,1.034
9043,1.033,1.033,1.034,1.034
9044,1.033,1.033,1.034,1.034
9045,1.033,1.033,1.034,1.034
9046,1.033,1.033,1.034,1.034
9047,1.033,1.033,1.034,1.034
9048,1.033,1.033,1.034,1.034
9049,1.033,1.033,1.034,1.034
9050,1.033,1.033,1.034,1.034
9051,1.033,1.033,1.034,1.034
9052,1.033,1.033,1.034,1.034
9053,1.033,1.033,1.034,1.034
9054,1.033,1.033,1.034,1.034
9055,1.033,1.033,1.034,1.034
9056,1.033,1.033,1.034,1.034
9057,1.033,1.033,1.034,1.034
9058,1.033,1.033,1.034,1.034
9059,1.033,1.033,1.034,1.034
9060,1.033,1.033,1.034,1.034
9061,1.033,1.033,1.034,1.034
9062,1.033,1.033,1.034,1.034
9063,1.033,1.033,1.034,1.034
9064,1.033,1.033,1.034,1.034
9065,1.033,1.033,1.034,1.034
9066,1.033,1.033,1.034,1.034
9067,1.033,1.033,1.034,1.034
9068,1.033,1.033,1.034,1.034
9069,1.033,1.033,1.034,1.034
9070,1.033,1.033,1.034,1.034
9071,1.033,1.033,1.034,1.034
9072,1.033,1.033,1.034,1.034
9073,1.033,1.033,1.034,1.034
9074,1.033,1.033,1.034,1.034
9075,1.033,1.033,1.034,1.034
9076,1.033,1.033,1.034,1.034
9077,1.033,1.033,1.034,1.034
9078,1.033,1.033,1.034,1.034
9079,1.033,1.033,1.034,1.034
9080,1.033,1.033,1.034,1.034
9081,1.033,1.033,1.034,1.034
9082,1.033,1.033,1.034,1.034
9083,1.033,1.033,1.034,1.034
9084,1.033,1.033,1.034,1.034
9085,1.033,1.033,1.034,1.034
9086,1.032,1.032,1.034,1.034
9087,1.032,1.032,1.034,1.034
9088,1.032,1.032,1.034,1.034
9089,1.032,1.032,1.034,1.034
9090,1.032,1.032,1.034,1.034
9091,1.032,1.032,1.034,1.034
9092,1.032,1.032,1.034,1.034
9093,1.032,1.032,1.034,1.034
9094,1.032,1.032,1.034,1.034
9095,1.032,1.032,1.034,1.034
9096,1.032,1.032,1.034,1.034
9097,1.032,1.032,1.034,1.034
9098,1.032,1.032,1.034,1.034
9099,1.032,1.032,1.034,1.034
9100,1.032,1.032,1.034,1.034
9101,1.032,1.032,1.034,1.034
9102,1.032,1.032,1.034,1.034
9103,1.032,1.032,1.034,1.034
9104,1.032,1.032,1.034,1.034
9105,1.032,1.032,1.034,1.034
9106,1.032,1.032,1.034,1.034
9107,1.032,1.032,1.034,1.034
9108,1.032,1.032,1.034,1.034
9109,1.032,1.032,1.034,1.034
9110,1.032,1.032,1.034,1.034
9111,1.032,1.032,1.034,1.034
9112,1.032,1.032,1.034,1.034
9113,1.032,1.032,1.034,1.034
9114,1.032,1.032,1.034,1.034
9115,1.032,1.032,1.034,1.034
9116,1.032,1.032,1.034,1.034
9117,1.032,1.032,1.034,1.034
9118,1.032,1.032,1.034,1.034
9119,1.032,1.032,1.034,1.034
9120,1.032,1.032,1.034,1.034
9121,1.032,1.032,1.034,1.034
9122,1.032,1.032,1.034,1.034
9123,1.032,1.032,1.034,1.034
9124,1.032,1.032,1.034,1.034
9125,1.032,1.032,1.034,1.034
9126,1.032,1.032,1.034,1.034
9127,1.032,1.032,1.034,1.034
9128,1.032,1.032,1.034,1.034
9129,1.032,1.032,1.034,1.034
9130,1.032,1.032,1.034,1.034
9131,1.032,1.032,1.034,1.034
9132,1.032,1.032,1.034,1.034
9133,1.032,1.032,1.034,1.034
9134,1.032,1.032,1.034,1.034
9135,1.032,1.032,1.034,1.034
9136,1.032,1.032,1.033,1.033
9137,1.032,1.032,1.033,1.033
9138,1.032,1.032,1.033,1.033
9139,1.032,1.032,1.033,1.033
9140,1.032,1.032,1.033,1.033
9141,1.032,1.032,1.033,1.033
9142,1.032,1.032,1.033,1.033
9143,1.032,1.032,1.033,1.033
9144,1.032,1.032,1.033,1.033
9145,1.032,1.032,1.033,1.033
9146,1.032,1.032,1.033,1.033
9147,1.032,1.032,1.033,1.033
9148,1.032,1.032,1.033,1.033
9149,1.032,1.032,1.033,1.033
9150,1.032,1.032,1.033,1.033
9151,1.032,1.032,1.033,1.033
9152,1.032,1.032,1.033,1.033
9153,1.032,1.032,1.033,1.033
9154,1.032,1.032,1.033,1.033
9155,1.032,1.032,1.033,1.033
9156,1.032,1.032,1.033,1.033
9157,1.032,1.032,1.033,1.033
9158,1.032,1.032,1.033,1.033
9159,1.032,1.032,1.033,1.033
9160,1.032,1.032,1.033,1.033
9161,1.032,1.032,1.033,1.033
9162,1.032,1.032,1.033,1.033
9163,1.032,1.032,1.033,1.033
9164,1.032,1.032,1.033,1.033
9165,1.032,1.032,1.033,1.033
9166,1.032,1.032,1.033,1.033
9167,1.032,1.032,1.033,1.033
9168,1.032,1.032,1.033,1.033
9169,1.032,1.032,1.033,1.033
9170,1.032,1.032,1.033,1.033
9171,1.032,1.032,1.033,1.033
9172,1.032,1.032,1.033,1.033
9173,1.032,1.032,1.033,1.033
9174,1.032,1.032,1.033,1.033
9175,1.032,1.032,1.033,1.033
9176,1.032,1.032,1.033,1.033
9177,1.032,1.032,1.033,1.033
9178,1.032,1.032,1.033,1.033
9179,1.032,1.032,1.033,1.033
9180,1.032,1.032,1.033,1.033
9181,1.032,1.032,1.033,1.033
9182,1.032,1.032,1.033,1.033
9183,1.032,1.032,1.033,1.033
9184,1.032,1.032,1.033,1.033
9185,1.032,1.032,1.033,1.033
9186,1.032,1.032,1.033,1.033
9187,1.032,1.032,1.033,1.033
9188,1.032,1.032,1.033,1.033
9189,1.032,1.032,1.033,1.033
9190,1.032,1.032,1.033,1.033
9191,1.032,1.032,1.033,1.033
9192,1.032,1.032,1.033,1.033
9193,1.032,1.032,1.033,1.033
9194,1.032,1.032,1.033,1.033
9195,1.032,1.032,1.033,1.033
9196,1.032,1.032,1.033,1.033
9197,1.032,1.032,1.033,1.033
9198,1.032,1.032,1.033,1.033
9199,1.032,1.032,1.033,1.033
9200,1.032,1.032,1.033,1.033
9201,1.032,1.032,1.033,1.033
9202,1.032,1.032,1.033,1.033
9203,1.032,1.032,1.033,1.033
9204,1.032,1.032,1.033,1.033
9205,1.032,1.032,1.033,1.033
9206,1.032,1.032,1.033,1.033
9207,1.032,1.032,1.033,1.033
9208,1.032,1.032,1.033,1.033
9209,1.032,1.032,1.033,1.033
9210,1.032,1.032,1.033,1.033
9211,1.032,1.032,1.033,1.033
9212,1.032,1.032,1.033,1.033
9213,1.032,1.032,1.033,1.033
9214,1.032,1.032,1.033,1.033
9215,1.032,1.032,1.033,1.033
9216,1.032,1.032,1.033,1.033
9217,1.032,1.032,1.033,1.033
9218,1.032,1.032,1.033,1.033
9219,1.032,1.032,1.033,1.033
9220,1.032,1.032,1.033,1.033
9221,1.032,1.032,1.033,1.033
9222,1.032,1.032,1.033,1.033
9223,1.032,1.032,1.033,1.033
9224,1.032,1.032,1.033,1.033
9225,1.032,1.032,1.033,1.033
9226,1.032,1.032,1.033,1.033
9227,1.032,1.032,1.033,1.033
9228,1.032,1.032,1.033,1.033
9229,1.032,1.032,1.033,1.033
9230,1.032,1.032,1.033,1.033
9231,1.032,1.032,1.033,1.033
9232,1.032,1.032,1.033,1.033
9233,1.032,1.032,1.033,1.033
9234,1.032,1.032,1.033,1.033
9235,1.032,1.032,1.033,1.033
9236,1.032,1.032,1.033,1.033
9237,1.032,1.032,1.033,1.033
9238,1.032,1.032,1.033,1.033
9239,1.032,1.032,1.033,1.033
9240,1.032,1.032,1.033,1.033
9241,1.032,1.032,1.033,1.033
9242,1.032,1.032,1.033,1.033
9243,1.032,1.032,1.033,1.033
9244,1.032,1.032,1.033,1.033
9245,1.032,1.032,1.033,1.033
9246,1.032,1.032,1.033,1.033
9247,1.032,1.032,1.033,1.033
9248,1.032,1.032,1.033,1.033
9249,1.032,1.032,1.033,1.033
9250,1.032,1.032,1.033,1.033
9251,1.032,1.032,1.033,1.033
9252,1.032,1.032,1.033,1.033
9253,1.032,1.032,1.033,1.033
9254,1.032,1.032,1.033,1.033
9255,1.032,1.032,1.033,1.033
9256,1.032,1.032,1.033,1.033
9257,1.032,1.032,1.033,1.033
9258,1.032,1.032,1.033,1.033
9259,1.032,1.032,1.033,1.033
9260,1.032,1.032,1.033,1.033
9261,1.032,1.032,1.033,1.033
9262,1.032,1.032,1.033,1.033
9263,1.032,1.032,1.033,1.033
9264,1.032,1.032,1.033,1.033
9265,1.032,1.032,1.033,1.033
9266,1.032,1.032,1.033,1.033
9267,1.032,1.032,1.033,1.033
9268,1.032,1.032,1.033,1.033
9269,1.032,1.032,1.033,1.033
9270,1.032,1.032,1.033,1.033
9271,1.032,1.032,1.033,1.033
9272,1.032,1.032,1.033,1.033
9273,1.032,1.032,1.033,1.033
9274,1.032,1.032,1.033,1.033
9275,1.032,1.032,1.033,1.033
9276,1.032,1.032,1.033,1.033
9277,1.032,1.032,1.033,1.033
9278,1.032,1.032,1.033,1.033
9279,1.032,1.032,1.033,1.033
9280,1.032,1.032,1.033,1.033
9281,1.032,1.032,1.033,1.033
9282,1.032,1.032,1.033,1.033
9283,1.032,1.032,1.033,1.033
9284,1.032,1.032,1.033,1.033
9285,1.032,1.032,1.033,1.033
9286,1.032,1.032,1.033,1.033
9287,1.032,1.032,1.033,1.033
9288,1.032,1.032,1.033,1.033
9289,1.032,1.032,1.033,1.033
9290,1.032,1.032,1.033,1.033
9291,1.032,1.032,1.033,1.033
9292,1.032,1.032,1.033,1.033
9293,1.032,1.032,1.033,1.033
9294,1.032,1.032,1.033,1.033
9295,1.032,1.032,1.033,1.033
9296,1.032,1.032,1.033,1.033
9297,1.032,1.032,1.033,1.033
9298,1.032,1.032,1.033,1.033
9299,1.032,1.032,1.033,1.033
9300,1.032,1.032,1.033,1.033
9301,1.032,1.032,1.033,1.033
9302,1.032,1.032,1.033,1.033
9303,1.032,1.032,1.033,1.033
9304,1.032,1.032,1.033,1.033
9305,1.032,1.032,1.033,1.033
9306,1.032,1.032,1.033,1.033
9307,1.032,1.032,1.033,1.033
9308,1.032,1.032,1.033,1.033
9309,1.032,1.032,1.033,1.033
9310,1.032,1.032,1.033,1.033
9311,1.032,1.032,1.033,1.033
9312,1.032,1.032,1.033,1.033
9313,1.032,1.032,1.033,1.033
9314,1.032,1.032,1.033,1.033
9315,1.032,1.032,1.033,1.033
9316,1.032,1.032,1.033,1.033
9317,1.032,1.032,1.033,1.033
9318,1.032,1.032,1.033,1.033
9319,1.032,1.032,1.033,1.033
9320,1.032,1.032,1.033,1.033
9321,1.032,1.032,1.033,1.033
9322,1.032,1.032,1.033,1.033
9323,1.032,1.032,1.033,1.033
9324,1.032,1.032,1.033,1.033
9325,1.032,1.032,1.033,1.033
9326,1.032,1.032,1.033,1.033
9327,1.032,1.032,1.033,1.033
9328,1.032,1.032,1.033,1.033
9329,1.032,1.032,1.033,1.033
9330,1.032,1.032,1.033,1.033
9331,1.032,1.032,1.033,1.033
9332,1.032,1.032,1.033,1.033
9333,1.032,1.032,1.033,1.033
9334,1.032,1.032,1.033,1.033
9335,1.032,1.032,1.033,1.033
9336,1.032,1.032,1.033,1.033
9337,1.032,1.032,1.033,1.033
9338,1.032,1.032,1.033,1.033
9339,1.032,1.032,1.033,1.033
9340,1.032,1.032,1.033,1.033
9341,1.032,1.032,1.033,1.033
9342,1.032,1.032,1.033,1.033
9343,1.032,1.032,1.033,1.033
9344,1.032,1.032,1.033,1.033
9345,1.032,1.032,1.033,1.033
9346,1.032,1.032,1.033,1.033
9347,1.032,1.032,1.033,1.033
9348,1.032,1.032,1.033,1.033
9349,1.032,1.032,1.033,1.033
9350,1.032,1.032,1.033,1.033
9351,1.032,1.032,1.033,1.033
9352,1.032,1.032,1.033,1.033
9353,1.032,1.032,1.033,1.033
9354,1.032,1.032,1.033,1.033
9355,1.032,1.032,1.033,1.033
9356,1.032,1.032,1.033,1.033
9357,1.032,1.032,1.033,1.033
9358,1.032,1.032,1.033,1.033
9359,1.032,1.032,1.033,1.033
9360,1.032,1.032,1.033,1.033
9361,1.032,1.032,1.033,1.033
9362,1.032,1.032,1.033,1.033
9363,1.032,1.032,1.033,1.033
9364,1.032,1.032,1.033,1.033
9365,1.032,1.032,1.033,1.033
9366,1.032,1.032,1.033,1.033
9367,1.032,1.032,1.033,1.033
9368,1.032,1.032,1.033,1.033
9369,1.032,1.032,1.033,1.033
9370,1.032,1.032,1.033,1.033
9371,1.032,1.032,1.033,1.033
9372,1.032,1.032,1.033,1.033
9373,1.032,1.032,1.033,1.033
9374,1.032,1.032,1.033,1.033
9375,1.031,1.031,1.033,1.033
9376,1.031,1.031,1.033,1.033
9377,1.031,1.031,1.033,1.033
9378,1.031,1.031,1.033,1.033
9379,1.031,1.031,1.033,1.033
9380,1.031,1.031,1.033,1.033
9381,1.031,1.031,1.033,1.033
9382,1.031,1.031,1.033,1.033
9383,1.031,1.031,1.033,1.033
9384,1.031,1.031,1.033,1.033
9385,1.031,1.031,1.033,1.033
9386,1.031,1.031,1.033,1.033
9387,1.031,1.031,1.033,1.033
9388,1.031,1.031,1.033,1.033
9389,1.031,1.031,1.033,1.033
9390,1.031,1.031,1.033,1.033
9391,1.031,1.031,1.033,1.033
9392,1.031,1.031,1.033,1.033
9393,1.031,1.031,1.033,1.033
9394,1.031,1.031,1.033,1.033
9395,1.031,1.031,1.033,1.033
9396,1.031,1.031,1.033,1.033
9397,1.031,1.031,1.033,1.033
9398,1.031,1.031,1.033,1.033
9399,1.031,1.031,1.033,1.033
9400,1.031,1.031,1.033,1.033
9401,1.031,1.031,1.033,1.033
9402,1.031,1.031,1.033,1.033
9403,1.031,1.031,1.033,1.033
9404,1.031,1.031,1.033,1.033
9405,1.031,1.031,1.033,1.033
9406,1.031,1.031,1.033,1.033
9407,1.031,1.031,1.033,1.033
9408,1.031,1.031,1.033,1.033
9409,1.031,1.031,1.033,1.033
9410,1.031,1.031,1.033,1.033
9411,1.031,1.031,1.033,1.033
9412,1.031,1.031,1.033,1.033
9413,1.031,1.031,1.033,1.033
9414,1.031,1.031,1.033,1.033
9415,1.031,1.031,1.033,1.033
9416,1.031,1.031,1.033,1.033
9417,1.031,1.031,1.032,1.032
9418,1.031,1.031,1.032,1.032
9419,1.031,1.031,1.032,1.032
9420,1.031,1.031,1.032,1.032
9421,1.031,1.031,1.032,1.032
9422,1.031,1.031,1.032,1.032
9423,1.031,1.031,1.032,1.032
9424,1.031,1.031,1.032,1.032
9425,1.031,1.031,1.032,1.032
9426,1.031,1.031,1.032,1.032
9427,1.031,1.031,1.032,1.032
9428,1.031,1.031,1.032,1.032
9429,1.031,1.031,1.032,1.032
9430,1.031,1.031,1.032,1.032
9431,1.031,1.031,1.032,1.032
9432,1.031,1.031,1.032,1.032
9433,1.031,1.031,1.032,1.032
9434,1.031,1.031,1.032,1.032
9435,1.031,1.031,1.032,1.032
9436,1.031,1.031,1.032,1.032
9437,1.031,1.031,1.032,1.032
9438,1.031,1.031,1.032,1.032
9439,1.031,1.031,1.032,1.032
9440,1.031,1.031,1.032,1.032
9441,1.031,1.031,1.032,1.032
9442,1.031,1.031,1.032,1.032
